	station id	stationname	date	daytype	rides	year	month	day	week_day
836570	40890	O'Hare Airport	2002-04-17	W	7530	2002	4	17	Wed
837187	40890	O'Hare Airport	2017-02-12	U	8246	2017	2	12	Sun
837461	40890	O'Hare Airport	2013-03-23	A	8017	2013	3	23	Sat
837503	40890	O'Hare Airport	2010-09-17	W	11518	2010	9	17	Fri
837566	40890	O'Hare Airport	2005-09-05	U	11345	2005	9	5	Mon
837575	40890	O'Hare Airport	2008-04-12	A	6725	2008	4	12	Sat
837634	40890	O'Hare Airport	2006-01-30	W	8377	2006	1	30	Mon
837871	40890	O'Hare Airport	2005-12-31	A	7391	2005	12	31	Sat
838107	40890	O'Hare Airport	2015-02-15	U	7112	2015	2	15	Sun
838349	40890	O'Hare Airport	2014-07-06	U	11057	2014	7	6	Sun
838401	40890	O'Hare Airport	2002-04-13	A	6336	2002	4	13	Sat
838487	40890	O'Hare Airport	2012-08-19	U	10128	2012	8	19	Sun
838506	40890	O'Hare Airport	2016-11-02	W	10138	2016	11	2	Wed
838609	40890	O'Hare Airport	2006-11-03	W	11744	2006	11	3	Fri
838669	40890	O'Hare Airport	2009-05-30	A	6978	2009	5	30	Sat
838679	40890	O'Hare Airport	2005-05-23	W	10514	2005	5	23	Mon
838686	40890	O'Hare Airport	2005-11-01	W	8526	2005	11	1	Tue
839233	40890	O'Hare Airport	2015-10-01	W	12657	2015	10	1	Thu
839334	40890	O'Hare Airport	2017-10-18	W	11393	2017	10	18	Wed
839908	40890	O'Hare Airport	2001-11-14	W	6809	2001	11	14	Wed
840503	40890	O'Hare Airport	2015-12-04	W	12206	2015	12	4	Fri
840678	40890	O'Hare Airport	2017-07-11	W	10822	2017	7	11	Tue
840740	40890	O'Hare Airport	2012-06-02	A	8742	2012	6	2	Sat
840811	40890	O'Hare Airport	2006-10-25	W	9073	2006	10	25	Wed
841208	40890	O'Hare Airport	2013-12-17	W	8867	2013	12	17	Tue
841229	40890	O'Hare Airport	2002-10-12	A	8309	2002	10	12	Sat
841609	40890	O'Hare Airport	2014-12-11	W	10223	2014	12	11	Thu
841674	40890	O'Hare Airport	2011-07-31	U	9797	2011	7	31	Sun
842318	40890	O'Hare Airport	2015-09-02	W	11024	2015	9	2	Wed
842431	40890	O'Hare Airport	2001-09-27	W	7463	2001	9	27	Thu
842627	40890	O'Hare Airport	2015-02-18	W	7972	2015	2	18	Wed
842995	40890	O'Hare Airport	2004-09-25	A	7014	2004	9	25	Sat
843026	40890	O'Hare Airport	2007-01-27	A	6187	2007	1	27	Sat
843053	40890	O'Hare Airport	2004-04-17	A	6753	2004	4	17	Sat
843266	40890	O'Hare Airport	2016-03-02	W	9054	2016	3	2	Wed
843407	40890	O'Hare Airport	2006-07-02	U	8771	2006	7	2	Sun
843597	40890	O'Hare Airport	2014-05-25	U	8829	2014	5	25	Sun
843606	40890	O'Hare Airport	2009-06-26	W	10385	2009	6	26	Fri
843621	40890	O'Hare Airport	2015-01-02	W	9125	2015	1	2	Fri
844005	40890	O'Hare Airport	2015-05-16	A	10248	2015	5	16	Sat
844153	40890	O'Hare Airport	2014-11-11	W	8910	2014	11	11	Tue
844291	40890	O'Hare Airport	2012-07-28	A	9600	2012	7	28	Sat
844349	40890	O'Hare Airport	2015-02-28	A	7285	2015	2	28	Sat
844502	40890	O'Hare Airport	2001-01-05	W	8109	2001	1	5	Fri
844506	40890	O'Hare Airport	2013-10-15	W	9334	2013	10	15	Tue
844711	40890	O'Hare Airport	2002-12-02	W	10735	2002	12	2	Mon
844774	40890	O'Hare Airport	2012-02-27	W	8606	2012	2	27	Mon
844897	40890	O'Hare Airport	2007-12-02	U	6145	2007	12	2	Sun
844914	40890	O'Hare Airport	2016-05-13	W	13690	2016	5	13	Fri
845128	40890	O'Hare Airport	2007-02-27	W	8544	2007	2	27	Tue
845394	40890	O'Hare Airport	2015-01-08	W	8865	2015	1	8	Thu
845695	40890	O'Hare Airport	2009-07-17	W	10797	2009	7	17	Fri
845717	40890	O'Hare Airport	2012-03-10	A	7749	2012	3	10	Sat
845758	40890	O'Hare Airport	2012-07-11	W	10256	2012	7	11	Wed
845986	40890	O'Hare Airport	2007-02-12	W	8602	2007	2	12	Mon
846022	40890	O'Hare Airport	2008-08-22	W	11108	2008	8	22	Fri
846317	40890	O'Hare Airport	2003-02-21	W	7962	2003	2	21	Fri
846434	40890	O'Hare Airport	2008-04-04	W	9614	2008	4	4	Fri
846481	40890	O'Hare Airport	2014-02-11	W	7838	2014	2	11	Tue
847047	40890	O'Hare Airport	2017-05-01	W	10909	2017	5	1	Mon
847140	40890	O'Hare Airport	2016-06-11	A	9983	2016	6	11	Sat
847203	40890	O'Hare Airport	2005-02-17	W	8144	2005	2	17	Thu
847268	40890	O'Hare Airport	2004-05-03	W	9071	2004	5	3	Mon
847316	40890	O'Hare Airport	2005-10-07	W	13884	2005	10	7	Fri
847417	40890	O'Hare Airport	2015-07-25	A	10175	2015	7	25	Sat
847496	40890	O'Hare Airport	2013-07-29	W	11179	2013	7	29	Mon
847673	40890	O'Hare Airport	2009-03-02	W	7780	2009	3	2	Mon
847755	40890	O'Hare Airport	2012-03-08	W	9070	2012	3	8	Thu
847957	40890	O'Hare Airport	2007-05-02	W	8672	2007	5	2	Wed
847965	40890	O'Hare Airport	2011-01-30	U	6374	2011	1	30	Sun
848039	40890	O'Hare Airport	2002-03-11	W	7678	2002	3	11	Mon
848313	40890	O'Hare Airport	2010-04-26	W	8829	2010	4	26	Mon
848671	40890	O'Hare Airport	2013-07-08	W	10036	2013	7	8	Mon
848904	40890	O'Hare Airport	2015-11-14	A	9359	2015	11	14	Sat
849470	40890	O'Hare Airport	2014-05-11	U	8491	2014	5	11	Sun
849670	40890	O'Hare Airport	2002-05-14	W	7603	2002	5	14	Tue
849772	40890	O'Hare Airport	2001-09-25	W	6409	2001	9	25	Tue
849884	40890	O'Hare Airport	2008-07-09	W	0	2008	7	9	Wed
849899	40890	O'Hare Airport	2002-04-20	A	6197	2002	4	20	Sat
849972	40890	O'Hare Airport	2010-08-26	W	9879	2010	8	26	Thu
850306	40890	O'Hare Airport	2007-06-08	W	11088	2007	6	8	Fri
850551	40890	O'Hare Airport	2003-02-07	W	7738	2003	2	7	Fri
850831	40890	O'Hare Airport	2011-02-24	W	8110	2011	2	24	Thu
850833	40890	O'Hare Airport	2016-03-07	W	10694	2016	3	7	Mon
850885	40890	O'Hare Airport	2002-08-01	W	9513	2002	8	1	Thu
851112	40890	O'Hare Airport	2007-09-14	W	10182	2007	9	14	Fri
851312	40890	O'Hare Airport	2009-01-27	W	6460	2009	1	27	Tue
851313	40890	O'Hare Airport	2012-04-04	W	8993	2012	4	4	Wed
851476	40890	O'Hare Airport	2010-10-09	A	10063	2010	10	9	Sat
851486	40890	O'Hare Airport	2005-11-04	W	11273	2005	11	4	Fri
851740	40890	O'Hare Airport	2013-09-27	W	11832	2013	9	27	Fri
851882	40890	O'Hare Airport	2007-10-21	U	8133	2007	10	21	Sun
851977	40890	O'Hare Airport	2013-10-08	W	9435	2013	10	8	Tue
852100	40890	O'Hare Airport	2006-10-28	A	8151	2006	10	28	Sat
852313	40890	O'Hare Airport	2009-11-11	W	7542	2009	11	11	Wed
852435	40890	O'Hare Airport	2013-07-12	W	11239	2013	7	12	Fri
852756	40890	O'Hare Airport	2004-02-17	W	7533	2004	2	17	Tue
852779	40890	O'Hare Airport	2017-01-09	W	9521	2017	1	9	Mon
852783	40890	O'Hare Airport	2010-04-13	W	7581	2010	4	13	Tue
853066	40890	O'Hare Airport	2012-06-14	W	12303	2012	6	14	Thu
853196	40890	O'Hare Airport	2016-07-25	W	13365	2016	7	25	Mon
853217	40890	O'Hare Airport	2001-09-14	W	6712	2001	9	14	Fri
853379	40890	O'Hare Airport	2005-01-17	W	8267	2005	1	17	Mon
853456	40890	O'Hare Airport	2009-04-20	W	8356	2009	4	20	Mon
853720	40890	O'Hare Airport	2005-08-22	W	10354	2005	8	22	Mon
854200	40890	O'Hare Airport	2005-07-03	U	7998	2005	7	3	Sun
854438	40890	O'Hare Airport	2006-10-12	W	10201	2006	10	12	Thu
854608	40890	O'Hare Airport	2013-06-15	A	8903	2013	6	15	Sat
854655	40890	O'Hare Airport	2002-05-07	W	7535	2002	5	7	Tue
854979	40890	O'Hare Airport	2009-11-15	U	7612	2009	11	15	Sun
855032	40890	O'Hare Airport	2004-12-19	U	6459	2004	12	19	Sun
855533	40890	O'Hare Airport	2005-08-19	W	12005	2005	8	19	Fri
855594	40890	O'Hare Airport	2004-01-25	U	5784	2004	1	25	Sun
855671	40890	O'Hare Airport	2007-03-14	W	8496	2007	3	14	Wed
855893	40890	O'Hare Airport	2005-11-29	W	9628	2005	11	29	Tue
856068	40890	O'Hare Airport	2014-04-01	W	8661	2014	4	1	Tue
856101	40890	O'Hare Airport	2017-01-25	W	8341	2017	1	25	Wed
856251	40890	O'Hare Airport	2005-06-01	W	8932	2005	6	1	Wed
856596	40890	O'Hare Airport	2014-03-12	W	8012	2014	3	12	Wed
856612	40890	O'Hare Airport	2006-09-17	U	8795	2006	9	17	Sun
856663	40890	O'Hare Airport	2015-11-10	W	11052	2015	11	10	Tue
857277	40890	O'Hare Airport	2006-12-18	W	9226	2006	12	18	Mon
857324	40890	O'Hare Airport	2016-03-11	W	12405	2016	3	11	Fri
857384	40890	O'Hare Airport	2003-11-21	W	9129	2003	11	21	Fri
857527	40890	O'Hare Airport	2016-01-19	W	9581	2016	1	19	Tue
857536	40890	O'Hare Airport	2004-04-22	W	8680	2004	4	22	Thu
857935	40890	O'Hare Airport	2016-10-18	W	10739	2016	10	18	Tue
858083	40890	O'Hare Airport	2014-06-06	W	12020	2014	6	6	Fri
858255	40890	O'Hare Airport	2010-01-06	W	6966	2010	1	6	Wed
858260	40890	O'Hare Airport	2009-04-23	W	8351	2009	4	23	Thu
858709	40890	O'Hare Airport	2014-10-12	U	10244	2014	10	12	Sun
858782	40890	O'Hare Airport	2011-01-26	W	6719	2011	1	26	Wed
858871	40890	O'Hare Airport	2014-05-05	W	9731	2014	5	5	Mon
859197	40890	O'Hare Airport	2009-11-26	U	5984	2009	11	26	Thu
859403	40890	O'Hare Airport	2012-04-03	W	8518	2012	4	3	Tue
859432	40890	O'Hare Airport	2007-05-26	A	8611	2007	5	26	Sat
859497	40890	O'Hare Airport	2016-09-29	W	12019	2016	9	29	Thu
859652	40890	O'Hare Airport	2007-02-19	W	9180	2007	2	19	Mon
859689	40890	O'Hare Airport	2013-12-12	W	9079	2013	12	12	Thu
859720	40890	O'Hare Airport	2012-12-15	A	7509	2012	12	15	Sat
859738	40890	O'Hare Airport	2013-08-22	W	10541	2013	8	22	Thu
859882	40890	O'Hare Airport	2001-08-14	W	9662	2001	8	14	Tue
860033	40890	O'Hare Airport	2006-07-07	W	10983	2006	7	7	Fri
860111	40890	O'Hare Airport	2004-05-15	A	6800	2004	5	15	Sat
860178	40890	O'Hare Airport	2003-05-17	A	6590	2003	5	17	Sat
860201	40890	O'Hare Airport	2012-09-17	W	10297	2012	9	17	Mon
861054	40890	O'Hare Airport	2003-08-04	W	10090	2003	8	4	Mon
861083	40890	O'Hare Airport	2015-07-17	W	14593	2015	7	17	Fri
861548	40890	O'Hare Airport	2016-02-29	W	10001	2016	2	29	Mon
861774	40890	O'Hare Airport	2010-09-16	W	10142	2010	9	16	Thu
861825	40890	O'Hare Airport	2002-01-19	A	5707	2002	1	19	Sat
861860	40890	O'Hare Airport	2006-10-01	U	8531	2006	10	1	Sun
862248	40890	O'Hare Airport	2012-11-11	U	8703	2012	11	11	Sun
862464	40890	O'Hare Airport	2011-01-16	U	6540	2011	1	16	Sun
862525	40890	O'Hare Airport	2013-05-14	W	9430	2013	5	14	Tue
862559	40890	O'Hare Airport	2004-07-14	W	8971	2004	7	14	Wed
862597	40890	O'Hare Airport	2002-02-10	U	5818	2002	2	10	Sun
862614	40890	O'Hare Airport	2009-10-31	A	6472	2009	10	31	Sat
862663	40890	O'Hare Airport	2007-07-26	W	9627	2007	7	26	Thu
862951	40890	O'Hare Airport	2013-08-18	U	10146	2013	8	18	Sun
862958	40890	O'Hare Airport	2007-02-18	U	6962	2007	2	18	Sun
863298	40890	O'Hare Airport	2002-06-18	W	8330	2002	6	18	Tue
863307	40890	O'Hare Airport	2014-03-08	A	7501	2014	3	8	Sat
863367	40890	O'Hare Airport	2015-11-03	W	10622	2015	11	3	Tue
863447	40890	O'Hare Airport	2001-03-17	A	7144	2001	3	17	Sat
863722	40890	O'Hare Airport	2003-10-23	W	8300	2003	10	23	Thu
863785	40890	O'Hare Airport	2003-06-14	A	6855	2003	6	14	Sat
863793	40890	O'Hare Airport	2013-10-16	W	10158	2013	10	16	Wed
863897	40890	O'Hare Airport	2004-01-12	W	7208	2004	1	12	Mon
863953	40890	O'Hare Airport	2005-04-21	W	9168	2005	4	21	Thu
864175	40890	O'Hare Airport	2009-01-29	W	6718	2009	1	29	Thu
864522	40890	O'Hare Airport	2014-02-05	W	7266	2014	2	5	Wed
864604	40890	O'Hare Airport	2003-04-24	W	7875	2003	4	24	Thu
864796	40890	O'Hare Airport	2016-01-11	W	9440	2016	1	11	Mon
864809	40890	O'Hare Airport	2015-06-25	W	13101	2015	6	25	Thu
864822	40890	O'Hare Airport	2006-07-27	W	11017	2006	7	27	Thu
864832	40890	O'Hare Airport	2004-03-15	W	8560	2004	3	15	Mon
865009	40890	O'Hare Airport	2009-02-24	W	6671	2009	2	24	Tue
865048	40890	O'Hare Airport	2008-10-03	W	10391	2008	10	3	Fri
865176	40890	O'Hare Airport	2016-05-15	U	11348	2016	5	15	Sun
865262	40890	O'Hare Airport	2001-10-21	U	6997	2001	10	21	Sun
865271	40890	O'Hare Airport	2012-10-25	W	11102	2012	10	25	Thu
865314	40890	O'Hare Airport	2005-03-16	W	8305	2005	3	16	Wed
865408	40890	O'Hare Airport	2016-07-09	A	10389	2016	7	9	Sat
865643	40890	O'Hare Airport	2003-10-29	W	7653	2003	10	29	Wed
865694	40890	O'Hare Airport	2003-05-09	W	8890	2003	5	9	Fri
865751	40890	O'Hare Airport	2006-05-31	W	9921	2006	5	31	Wed
865907	40890	O'Hare Airport	2016-07-27	W	13453	2016	7	27	Wed
865963	40890	O'Hare Airport	2017-11-26	U	15160	2017	11	26	Sun
866085	40890	O'Hare Airport	2017-02-04	A	7420	2017	2	4	Sat
866090	40890	O'Hare Airport	2003-05-18	U	7640	2003	5	18	Sun
866192	40890	O'Hare Airport	2007-04-05	W	9299	2007	4	5	Thu
866960	40890	O'Hare Airport	2003-12-07	U	5794	2003	12	7	Sun
866970	40890	O'Hare Airport	2011-01-23	U	6447	2011	1	23	Sun
867070	40890	O'Hare Airport	2011-06-21	W	9348	2011	6	21	Tue
867087	40890	O'Hare Airport	2008-07-29	W	8801	2008	7	29	Tue
867100	40890	O'Hare Airport	2009-09-12	A	8741	2009	9	12	Sat
867206	40890	O'Hare Airport	2013-07-11	W	10969	2013	7	11	Thu
867274	40890	O'Hare Airport	2007-04-13	W	10351	2007	4	13	Fri
867576	40890	O'Hare Airport	2006-10-14	A	8787	2006	10	14	Sat
867655	40890	O'Hare Airport	2004-01-27	W	6934	2004	1	27	Tue
867769	40890	O'Hare Airport	2007-05-09	W	9188	2007	5	9	Wed
867799	40890	O'Hare Airport	2005-02-21	W	9038	2005	2	21	Mon
868024	40890	O'Hare Airport	2013-09-19	W	11272	2013	9	19	Thu
868243	40890	O'Hare Airport	2016-01-22	W	9865	2016	1	22	Fri
868379	40890	O'Hare Airport	2009-04-25	A	6156	2009	4	25	Sat
868393	40890	O'Hare Airport	2014-07-14	W	10276	2014	7	14	Mon
868425	40890	O'Hare Airport	2011-03-13	U	7892	2011	3	13	Sun
868483	40890	O'Hare Airport	2015-01-28	W	7676	2015	1	28	Wed
868577	40890	O'Hare Airport	2017-03-19	U	9275	2017	3	19	Sun
868704	40890	O'Hare Airport	2001-06-08	W	10128	2001	6	8	Fri
868969	40890	O'Hare Airport	2013-03-05	W	7660	2013	3	5	Tue
869052	40890	O'Hare Airport	2017-10-25	W	10708	2017	10	25	Wed
869166	40890	O'Hare Airport	2004-08-03	W	8624	2004	8	3	Tue
869656	40890	O'Hare Airport	2017-01-23	W	9808	2017	1	23	Mon
869690	40890	O'Hare Airport	2014-07-23	W	10462	2014	7	23	Wed
869828	40890	O'Hare Airport	2013-12-31	W	8537	2013	12	31	Tue
869984	40890	O'Hare Airport	2004-05-05	W	8042	2004	5	5	Wed
870126	40890	O'Hare Airport	2001-08-19	U	8668	2001	8	19	Sun
870353	40890	O'Hare Airport	2013-06-19	W	10279	2013	6	19	Wed
870406	40890	O'Hare Airport	2015-08-03	W	13500	2015	8	3	Mon
870423	40890	O'Hare Airport	2017-05-09	W	10521	2017	5	9	Tue
870534	40890	O'Hare Airport	2013-02-21	W	8780	2013	2	21	Thu
870624	40890	O'Hare Airport	2015-02-07	A	6828	2015	2	7	Sat
871178	40890	O'Hare Airport	2003-09-05	W	9061	2003	9	5	Fri
871213	40890	O'Hare Airport	2015-01-13	W	7948	2015	1	13	Tue
871223	40890	O'Hare Airport	2007-06-23	A	7794	2007	6	23	Sat
871392	40890	O'Hare Airport	2009-08-02	U	8190	2009	8	2	Sun
871581	40890	O'Hare Airport	2001-07-30	W	10360	2001	7	30	Mon
871957	40890	O'Hare Airport	2013-07-20	A	10177	2013	7	20	Sat
872275	40890	O'Hare Airport	2010-06-27	U	8354	2010	6	27	Sun
872755	40890	O'Hare Airport	2008-04-08	W	7543	2008	4	8	Tue
872895	40890	O'Hare Airport	2011-08-27	A	8546	2011	8	27	Sat
872939	40890	O'Hare Airport	2013-12-29	U	9857	2013	12	29	Sun
873160	40890	O'Hare Airport	2013-09-29	U	10084	2013	9	29	Sun
873273	40890	O'Hare Airport	2004-11-16	W	8246	2004	11	16	Tue
873335	40890	O'Hare Airport	2011-06-19	U	9579	2011	6	19	Sun
873351	40890	O'Hare Airport	2012-11-16	W	12671	2012	11	16	Fri
873376	40890	O'Hare Airport	2003-06-07	A	6502	2003	6	7	Sat
873473	40890	O'Hare Airport	2008-05-14	W	8798	2008	5	14	Wed
873744	40890	O'Hare Airport	2006-09-03	U	8067	2006	9	3	Sun
873846	40890	O'Hare Airport	2006-09-22	W	9572	2006	9	22	Fri
873911	40890	O'Hare Airport	2009-12-16	W	7403	2009	12	16	Wed
874483	40890	O'Hare Airport	2017-08-20	U	11382	2017	8	20	Sun
874513	40890	O'Hare Airport	2012-01-20	W	11389	2012	1	20	Fri
874515	40890	O'Hare Airport	2012-11-14	W	9332	2012	11	14	Wed
874540	40890	O'Hare Airport	2011-04-01	W	9366	2011	4	1	Fri
874888	40890	O'Hare Airport	2012-06-16	A	9201	2012	6	16	Sat
874894	40890	O'Hare Airport	2009-07-31	W	10962	2009	7	31	Fri
874929	40890	O'Hare Airport	2015-01-17	A	7416	2015	1	17	Sat
874942	40890	O'Hare Airport	2007-03-19	W	9601	2007	3	19	Mon
874984	40890	O'Hare Airport	2011-09-22	W	10263	2011	9	22	Thu
875107	40890	O'Hare Airport	2010-07-20	W	9264	2010	7	20	Tue
875146	40890	O'Hare Airport	2014-01-01	U	8350	2014	1	1	Wed
875216	40890	O'Hare Airport	2016-04-18	W	11611	2016	4	18	Mon
875478	40890	O'Hare Airport	2012-02-12	U	7145	2012	2	12	Sun
875640	40890	O'Hare Airport	2009-05-19	W	8296	2009	5	19	Tue
875647	40890	O'Hare Airport	2009-08-11	W	8927	2009	8	11	Tue
875672	40890	O'Hare Airport	2002-10-25	W	10264	2002	10	25	Fri
875780	40890	O'Hare Airport	2001-05-08	W	8079	2001	5	8	Tue
875796	40890	O'Hare Airport	2017-03-20	W	10723	2017	3	20	Mon
875864	40890	O'Hare Airport	2010-12-13	W	9121	2010	12	13	Mon
875895	40890	O'Hare Airport	2017-05-20	A	9590	2017	5	20	Sat
875900	40890	O'Hare Airport	2017-09-03	U	10035	2017	9	3	Sun
876131	40890	O'Hare Airport	2001-12-30	U	6209	2001	12	30	Sun
876203	40890	O'Hare Airport	2003-10-12	U	8710	2003	10	12	Sun
876211	40890	O'Hare Airport	2011-03-01	W	7184	2011	3	1	Tue
876355	40890	O'Hare Airport	2016-08-24	W	10942	2016	8	24	Wed
876428	40890	O'Hare Airport	2004-05-26	W	8415	2004	5	26	Wed
876542	40890	O'Hare Airport	2014-02-09	U	7421	2014	2	9	Sun
876646	40890	O'Hare Airport	2011-03-21	W	9193	2011	3	21	Mon
876819	40890	O'Hare Airport	2002-12-30	W	8936	2002	12	30	Mon
877178	40890	O'Hare Airport	2015-03-24	W	9745	2015	3	24	Tue
877345	40890	O'Hare Airport	2009-01-17	A	5579	2009	1	17	Sat
878044	40890	O'Hare Airport	2017-04-14	W	11820	2017	4	14	Fri
878155	40890	O'Hare Airport	2010-11-20	A	7084	2010	11	20	Sat
878551	40890	O'Hare Airport	2017-04-30	U	9344	2017	4	30	Sun
878593	40890	O'Hare Airport	2004-03-21	U	6884	2004	3	21	Sun
878613	40890	O'Hare Airport	2007-04-26	W	9243	2007	4	26	Thu
878741	40890	O'Hare Airport	2005-11-21	W	8490	2005	11	21	Mon
878771	40890	O'Hare Airport	2014-06-11	W	10129	2014	6	11	Wed
878841	40890	O'Hare Airport	2001-11-17	A	5795	2001	11	17	Sat
878860	40890	O'Hare Airport	2011-03-25	W	9702	2011	3	25	Fri
878982	40890	O'Hare Airport	2009-03-16	W	8444	2009	3	16	Mon
879023	40890	O'Hare Airport	2004-09-17	W	10608	2004	9	17	Fri
879047	40890	O'Hare Airport	2008-02-15	W	9044	2008	2	15	Fri
879147	40890	O'Hare Airport	2010-02-08	W	7499	2010	2	8	Mon
879338	40890	O'Hare Airport	2017-07-21	W	14608	2017	7	21	Fri
879646	40890	O'Hare Airport	2009-03-28	A	7022	2009	3	28	Sat
879810	40890	O'Hare Airport	2013-08-11	U	10239	2013	8	11	Sun
879949	40890	O'Hare Airport	2003-04-28	W	8212	2003	4	28	Mon
879956	40890	O'Hare Airport	2017-01-05	W	10295	2017	1	5	Thu
879980	40890	O'Hare Airport	2003-11-14	W	9758	2003	11	14	Fri
879984	40890	O'Hare Airport	2016-12-16	W	10166	2016	12	16	Fri
880067	40890	O'Hare Airport	2010-11-01	W	9876	2010	11	1	Mon
880249	40890	O'Hare Airport	2006-12-26	W	11066	2006	12	26	Tue
880278	40890	O'Hare Airport	2012-01-03	W	8981	2012	1	3	Tue
880357	40890	O'Hare Airport	2004-12-02	W	8627	2004	12	2	Thu
880497	40890	O'Hare Airport	2012-10-05	W	16175	2012	10	5	Fri
880587	40890	O'Hare Airport	2001-09-19	W	6301	2001	9	19	Wed
880714	40890	O'Hare Airport	2015-01-15	W	9113	2015	1	15	Thu
881091	40890	O'Hare Airport	2008-09-19	W	11204	2008	9	19	Fri
881124	40890	O'Hare Airport	2006-02-01	W	7459	2006	2	1	Wed
881143	40890	O'Hare Airport	2013-08-07	W	10021	2013	8	7	Wed
881236	40890	O'Hare Airport	2010-11-05	W	10586	2010	11	5	Fri
881416	40890	O'Hare Airport	2005-01-03	W	8491	2005	1	3	Mon
881578	40890	O'Hare Airport	2015-09-17	W	14103	2015	9	17	Thu
881706	40890	O'Hare Airport	2013-06-22	A	9288	2013	6	22	Sat
881784	40890	O'Hare Airport	2001-02-24	A	5843	2001	2	24	Sat
881923	40890	O'Hare Airport	2006-09-25	W	10229	2006	9	25	Mon
881950	40890	O'Hare Airport	2006-08-13	U	8925	2006	8	13	Sun
881972	40890	O'Hare Airport	2013-06-12	W	10039	2013	6	12	Wed
882101	40890	O'Hare Airport	2013-08-16	W	12650	2013	8	16	Fri
882389	40890	O'Hare Airport	2012-07-23	W	10807	2012	7	23	Mon
882505	40890	O'Hare Airport	2012-12-08	A	7134	2012	12	8	Sat
882661	40890	O'Hare Airport	2013-03-17	U	7206	2013	3	17	Sun
882712	40890	O'Hare Airport	2001-03-24	A	6703	2001	3	24	Sat
882768	40890	O'Hare Airport	2010-08-16	W	10017	2010	8	16	Mon
882924	40890	O'Hare Airport	2016-03-30	W	9452	2016	3	30	Wed
883019	40890	O'Hare Airport	2015-12-05	A	8669	2015	12	5	Sat
883076	40890	O'Hare Airport	2010-05-22	A	7835	2010	5	22	Sat
883262	40890	O'Hare Airport	2016-09-08	W	11278	2016	9	8	Thu
883418	40890	O'Hare Airport	2011-07-20	W	10004	2011	7	20	Wed
883429	40890	O'Hare Airport	2016-09-23	W	14210	2016	9	23	Fri
883563	40890	O'Hare Airport	2016-02-23	W	9060	2016	2	23	Tue
883741	40890	O'Hare Airport	2008-08-13	W	8955	2008	8	13	Wed
884034	40890	O'Hare Airport	2014-08-02	A	9431	2014	8	2	Sat
884037	40890	O'Hare Airport	2006-01-23	W	8914	2006	1	23	Mon
884360	40890	O'Hare Airport	2016-11-12	A	9243	2016	11	12	Sat
884395	40890	O'Hare Airport	2001-06-12	W	8497	2001	6	12	Tue
884448	40890	O'Hare Airport	2012-10-03	W	9513	2012	10	3	Wed
884471	40890	O'Hare Airport	2003-01-26	U	5726	2003	1	26	Sun
884599	40890	O'Hare Airport	2015-11-11	W	10701	2015	11	11	Wed
884711	40890	O'Hare Airport	2011-01-02	U	8536	2011	1	2	Sun
884908	40890	O'Hare Airport	2002-12-24	W	5776	2002	12	24	Tue
886046	40890	O'Hare Airport	2004-08-15	U	8404	2004	8	15	Sun
886067	40890	O'Hare Airport	2015-08-12	W	12520	2015	8	12	Wed
886073	40890	O'Hare Airport	2011-12-20	W	8243	2011	12	20	Tue
886120	40890	O'Hare Airport	2002-10-31	W	7828	2002	10	31	Thu
886336	40890	O'Hare Airport	2003-08-02	A	8336	2003	8	2	Sat
886400	40890	O'Hare Airport	2010-02-16	W	7199	2010	2	16	Tue
886421	40890	O'Hare Airport	2017-08-07	W	12315	2017	8	7	Mon
886461	40890	O'Hare Airport	2009-06-27	A	7648	2009	6	27	Sat
886561	40890	O'Hare Airport	2005-05-31	W	10546	2005	5	31	Tue
886622	40890	O'Hare Airport	2016-12-06	W	8990	2016	12	6	Tue
887182	40890	O'Hare Airport	2001-04-12	W	8457	2001	4	12	Thu
887303	40890	O'Hare Airport	2006-02-27	W	8713	2006	2	27	Mon
887335	40890	O'Hare Airport	2010-10-11	W	10228	2010	10	11	Mon
887553	40890	O'Hare Airport	2015-04-07	W	9368	2015	4	7	Tue
888030	40890	O'Hare Airport	2005-03-18	W	9515	2005	3	18	Fri
888122	40890	O'Hare Airport	2008-04-03	W	9470	2008	4	3	Thu
888213	40890	O'Hare Airport	2008-01-30	W	7035	2008	1	30	Wed
888800	40890	O'Hare Airport	2004-06-02	W	8599	2004	6	2	Wed
888891	40890	O'Hare Airport	2015-11-23	W	10743	2015	11	23	Mon
889190	40890	O'Hare Airport	2009-12-12	A	6125	2009	12	12	Sat
889396	40890	O'Hare Airport	2005-02-01	W	7084	2005	2	1	Tue
889563	40890	O'Hare Airport	2012-05-30	W	10170	2012	5	30	Wed
889725	40890	O'Hare Airport	2005-12-12	W	9229	2005	12	12	Mon
889855	40890	O'Hare Airport	2015-06-15	W	12396	2015	6	15	Mon
890266	40890	O'Hare Airport	2010-09-24	W	12120	2010	9	24	Fri
890464	40890	O'Hare Airport	2011-06-06	W	10275	2011	6	6	Mon
890665	40890	O'Hare Airport	2001-11-03	A	5590	2001	11	3	Sat
890977	40890	O'Hare Airport	2009-07-18	A	7386	2009	7	18	Sat
891043	40890	O'Hare Airport	2016-01-13	W	8611	2016	1	13	Wed
891258	40890	O'Hare Airport	2007-07-23	W	10119	2007	7	23	Mon
891315	40890	O'Hare Airport	2014-12-20	A	7908	2014	12	20	Sat
891412	40890	O'Hare Airport	2012-09-14	W	12572	2012	9	14	Fri
